pmt_term,home_type,revolving_balance,total_inquires,total_account,grade,subgrade,debt_income_ratio,total_delinquency,application_type,loan_status
59,1,19816,0,21,5,18,25.04380501,0,0,0
59,1,14211,0,10,7,25,28.7136744,0,0,0
59,0,9071,0,7,5,21,35.24018445,0,0,0
59,1,4393,0,28,6,31,14.07885873,0,0,0
58,0,20576,0,30,7,19,25.78565131,1,0,0
59,1,10258,0,13,5,16,21.88412941,0,0,0
59,1,3343,0,8,6,21,33.69782097,3,0,1
58,1,12206,0,7,5,35,17.61090969,0,0,1
59,1,4829,0,25,3,18,22.39899242,0,0,1
58,1,14246,0,37,7,15,14.17521279,0,0,1
58,1,880,1,15,4,32,18.59662673,1,0,1
58,0,6849,0,27,6,29,15.73929688,0,0,1
59,1,1414,0,15,6,17,37.74240033,0,0,1
59,0,35140,0,33,6,15,34.87292036,1,0,1
59,1,311,0,20,5,24,36.14592337,1,0,1
59,1,7527,0,7,5,24,38.72762039,1,0,1
58,1,784,0,5,7,25,10.74181552,0,0,1
58,0,13583,2,9,2,25,37.4633343,0,0,1
59,1,6286,0,20,7,22,10.84219249,1,0,1
59,1,8676,0,16,6,27,33.3586065,0,0,1
58,1,3519,0,26,5,17,9.134087394,0,0,1
59,1,1218,0,12,7,25,30.73781191,0,0,1
58,1,5676,0,24,4,15,18.15115165,0,0,1
58,1,424,0,34,7,31,25.45371024,0,0,1
59,0,14685,0,8,5,26,29.36022309,0,0,1
58,0,8154,0,19,6,35,18.23215839,0,0,1
59,0,1532,0,11,4,28,37.17745318,0,0,1
59,1,16201,1,18,2,24,20.47022786,0,0,1
59,0,916,0,12,7,35,31.55959177,0,0,1
58,1,1458,0,13,4,19,26.84614312,0,0,1
59,1,6141,0,25,7,10,21.22801253,0,0,1
59,1,7366,0,14,3,17,16.95835106,0,0,1
59,1,4000,0,17,6,22,27.55411608,0,0,1
59,1,15944,0,10,6,19,31.09563176,1,0,1
59,1,18589,0,19,3,33,16.39064946,0,0,1
59,1,14045,0,20,2,33,19.39905324,0,0,1
59,0,390,0,7,7,30,32.51417172,0,0,1
59,1,11966,2,29,6,16,37.37708917,0,0,1
59,1,4530,0,20,5,25,20.81260266,0,0,1
59,1,3888,0,25,3,28,31.74580391,0,0,1
58,1,13125,0,19,4,17,16.23194508,0,0,1
58,0,1559,0,15,2,32,35.07687485,0,0,1
59,1,442,0,20,5,15,18.8492125,0,0,1
59,1,3136,1,35,6,24,37.19218759,1,0,1
58,0,10611,0,16,5,35,20.84691606,0,0,1
59,0,11222,0,29,6,25,13.79409328,2,0,1
58,1,3584,0,9,3,17,17.48562092,0,0,1
58,1,12067,0,30,6,27,22.11196609,0,0,1
58,1,10301,0,9,4,28,12.72074027,0,0,1
59,1,12401,0,9,4,25,24.88612403,1,0,1
59,0,5213,0,15,7,21,15.96249156,0,0,1
58,0,8113,1,23,5,27,27.05253388,0,0,1
58,1,1428,0,29,6,30,19.17223139,0,0,1
59,1,1843,0,14,4,9,29.30934919,0,0,1
59,1,6568,0,31,3,11,20.67284258,0,0,1
59,1,5551,0,4,7,26,36.39447879,1,0,1
59,0,4741,0,19,3,28,34.97055516,1,0,1
58,1,723,0,43,5,25,14.79824348,1,0,1
36,0,21418,2,26,4,28,24.7934727,1,0,1
58,0,16462,0,13,2,25,19.40681803,0,0,1
59,0,21648,0,16,7,23,22.84387192,0,0,1
58,2,2752,0,22,7,13,13.35309378,0,0,1
58,1,7703,0,6,5,15,26.5838177,0,0,1
59,0,2992,0,26,4,10,9.828915148,0,0,1
59,1,12606,0,22,5,23,20.47445113,0,0,1
58,1,2777,0,11,5,28,11.98988884,0,0,1
59,0,22984,0,5,7,17,10.40023268,1,0,1
58,1,8214,0,26,5,30,20.46263123,1,0,1
59,1,3883,0,21,7,22,16.02363866,0,0,1
59,1,7745,0,9,6,22,22.35799111,2,0,1
59,0,17436,0,29,5,20,25.5877238,0,0,1
58,2,2523,0,19,3,27,32.33191357,0,0,1
59,0,941,0,17,7,30,19.62952562,0,0,1
58,0,1147,0,18,7,26,23.47865796,0,0,1
58,1,3951,0,8,5,29,8.251629807,0,0,1
59,0,2887,0,18,3,25,10.23497709,0,0,1
58,1,8555,0,20,6,22,36.1070019,0,0,1
58,1,10788,0,38,1,28,9.445861135,1,0,1
58,0,12314,0,15,6,31,32.61872532,0,0,1
59,1,898,0,21,3,13,16.92553022,0,0,1
59,1,11529,0,17,3,22,20.76162877,1,0,1
59,1,5331,0,20,4,3,30.52860447,0,0,1
58,0,1600,0,18,6,15,15.381048,2,0,1
59,0,7084,0,19,4,34,19.61436789,0,0,1
59,1,2495,0,33,3,32,16.62210344,0,0,1
58,1,5338,0,17,5,35,20.28724348,0,0,1
58,0,2701,0,28,3,21,37.26250105,0,0,1
59,1,5888,0,24,5,12,34.72191829,0,0,1
58,0,1396,0,24,7,23,27.50516764,0,0,1
59,1,17835,0,9,3,15,21.46959108,0,0,1
59,2,2121,0,26,2,15,21.91718873,0,0,1
59,0,1517,0,21,3,26,30.88877419,0,0,1
59,2,5344,0,9,2,29,30.76330683,0,0,1
59,0,5620,0,18,4,29,18.5523005,1,0,1
58,0,186,0,19,4,16,16.94869987,7,0,1
59,0,6921,0,17,6,28,22.72138343,0,0,1
59,2,131,0,13,5,1,28.74431905,1,0,1
58,0,9896,1,7,2,8,19.6602828,0,0,1
58,1,12932,0,22,5,34,22.6075123,1,0,1
58,1,8938,0,5,6,31,33.56896786,0,0,1
59,1,11546,0,12,7,29,30.2819798,0,0,1
59,1,657,0,23,6,35,22.64805782,0,0,1
59,0,6575,0,13,6,34,35.08527576,1,0,1
58,1,2910,0,18,6,25,17.58039773,0,0,1
58,0,11066,1,10,7,26,5.569478816,0,0,1
58,0,4762,0,6,3,28,22.0681413,0,0,1
59,0,4625,0,14,4,23,25.28613599,0,0,1
36,1,1891,0,41,6,34,22.1088334,0,0,1
59,1,34111,0,30,6,29,10.16663813,0,0,1
58,2,3748,0,21,7,26,34.02190327,1,0,1
59,1,6225,0,15,6,5,19.52060995,0,0,1
59,0,2661,0,19,6,23,27.27451073,1,0,1
59,1,8754,0,20,2,29,15.75050352,0,0,1
59,1,5333,0,21,4,28,13.26171113,0,0,1
58,1,15145,0,18,4,20,26.13303614,0,0,1
59,0,2810,0,6,5,30,20.90571198,0,0,1
58,1,7172,1,19,6,27,32.02204118,0,0,1
59,1,8774,1,13,7,23,16.90945734,0,0,1
58,0,7779,0,22,5,19,28.54218621,1,0,1
59,1,1863,0,20,6,28,38.98966107,0,0,1
59,1,9025,0,19,5,22,32.4848329,0,0,1
59,1,5016,0,20,5,31,10.80126399,0,0,1
59,1,3388,0,12,3,24,15.81378769,0,0,1
59,0,771,0,15,5,31,12.6376158,0,0,1
59,1,8331,0,16,5,7,20.46649985,0,0,1
36,1,2002,0,12,7,24,34.3391125,0,0,1
58,1,17621,0,13,3,31,33.5369519,0,0,1
59,0,73,0,19,5,28,24.95348117,0,0,1
59,2,22696,1,33,1,20,5.379101006,1,0,1
59,1,6271,0,22,4,19,39.46093314,1,0,1
36,0,16115,0,18,5,21,19.73400397,0,0,1
59,0,10470,0,20,7,22,35.96973787,0,0,1
58,1,6597,0,7,6,25,25.68679101,0,0,1
58,0,7720,0,18,5,4,31.72989124,0,0,1
59,0,2453,0,30,5,13,9.948059921,0,0,1
59,1,2476,0,15,3,24,20.69575953,1,0,1
59,0,3057,0,13,6,21,9.973028352,0,0,1
58,1,1867,0,19,3,20,14.81038481,2,0,1
36,1,1514,0,38,5,21,16.57936076,0,0,1
59,1,4069,0,5,6,29,27.19676025,1,0,1
59,0,4991,0,24,5,26,19.56236807,1,0,1
59,0,10659,0,23,7,25,34.32211181,0,0,1
59,0,554,0,10,7,27,22.89921274,0,0,1
59,1,5162,0,5,5,33,27.31787225,0,0,1
59,0,1650,0,20,5,23,16.23200933,0,0,1
59,1,2356,0,30,5,27,30.63150082,0,0,1
59,1,11339,0,34,4,34,24.87147753,0,0,1
58,1,8962,0,29,6,30,14.22670895,0,0,1
59,0,11390,0,4,3,24,33.08347557,0,0,1
59,1,336,0,8,4,16,35.4732244,0,0,1
59,1,3107,0,20,7,29,20.7704619,0,0,1
58,0,3895,1,15,5,6,10.7140825,0,0,1
59,2,5813,0,4,5,27,21.19392541,0,0,1
58,1,4777,0,16,7,25,32.55232812,0,0,1
59,1,4581,0,11,5,23,29.50245607,0,0,1
59,0,42702,0,18,5,12,21.17166441,0,0,1
59,1,26889,0,4,4,34,22.4739632,0,0,1
59,1,971,0,23,6,11,15.02704916,0,0,1
59,1,6303,0,20,7,14,34.17265485,2,0,1
59,1,7439,0,29,6,27,33.26014113,0,0,1
36,0,29556,0,13,4,17,16.94612533,0,0,1
59,2,8359,0,6,4,24,14.57963203,0,0,1
59,0,11903,0,27,5,16,27.37565759,0,0,1
59,1,4756,0,22,3,14,19.01965335,0,0,1
59,0,6032,0,37,3,24,26.94958842,0,0,1
58,0,7473,0,23,5,32,16.96705676,0,0,1
58,0,48,0,30,5,22,29.0878581,0,0,1
59,0,3813,0,28,6,26,27.68560529,0,0,1
59,1,38429,0,19,5,21,11.89540309,0,0,1
59,2,3725,0,19,1,27,13.16131925,0,0,1
59,0,7223,0,11,5,16,20.06238545,0,0,1
36,0,4306,0,23,5,28,31.39777285,0,0,1
58,2,8205,0,22,5,30,29.86445231,0,0,1
59,0,7968,1,20,5,30,12.33771247,0,0,1
58,0,3477,2,22,5,25,15.70929093,1,0,1
58,0,7928,0,12,3,32,15.93002888,0,0,1
58,0,3594,0,26,6,12,38.97731239,0,0,1
58,1,3321,0,21,7,31,39.34876187,0,0,1
59,1,9333,0,14,5,16,38.71237499,0,0,1
59,1,12896,1,37,5,30,23.63365123,0,0,1
59,0,1168,0,33,5,26,14.3535093,0,0,1
59,0,11195,0,23,4,13,27.02565364,2,0,1
58,0,3446,0,37,5,21,18.30814703,0,0,1
59,1,14806,0,11,5,18,34.49291245,0,0,1
59,1,31764,0,18,3,29,30.57119577,2,0,1
59,1,7423,0,23,6,16,35.04018655,0,0,1
59,0,30,0,16,4,22,11.56127858,0,0,1
59,1,18386,2,11,5,31,29.68963407,0,0,1
58,1,7608,0,24,7,22,14.03627289,1,0,1
58,1,5567,0,6,5,34,18.04833959,0,0,1
59,0,1382,0,24,2,31,37.59097874,0,0,1
58,1,10704,0,14,6,22,14.79653924,0,0,1
59,1,91,0,22,6,21,38.57092824,0,0,1
58,1,1979,1,6,3,24,32.35583485,0,0,1
59,0,1611,0,23,7,22,36.01884697,0,0,1
59,1,4360,0,12,4,12,17.93861183,0,0,1
59,0,6128,0,23,7,35,16.81091401,1,0,1
59,0,16641,0,20,6,25,24.16148323,0,0,1
59,2,2492,2,24,7,20,36.94839421,0,0,1
58,2,925,0,15,6,29,25.43661218,0,0,1
59,1,21296,1,24,6,20,24.76357237,0,0,1
58,0,15649,0,18,5,26,16.57859452,0,0,1
59,1,2368,0,20,5,26,19.2988417,0,0,1
58,0,1416,0,17,7,18,17.21470506,0,0,1
58,2,2599,0,18,6,35,15.01788268,0,0,1
59,0,16276,0,10,6,33,19.07102659,0,0,1
59,0,2037,0,18,4,35,29.62824419,1,0,1
59,2,4193,0,19,3,13,28.09409537,0,0,1
59,0,7900,0,30,5,14,25.18126532,1,0,1
59,0,6741,0,25,3,11,26.16287414,0,0,1
59,1,9920,0,14,4,25,9.244323182,0,0,1
59,0,9719,0,26,4,13,16.72954554,0,0,1
59,1,19254,0,26,7,20,26.14715292,0,0,1
58,1,8427,0,10,2,1,21.55778398,0,0,1
58,1,536,0,25,6,23,17.07292929,0,0,1
59,0,3043,2,18,5,23,39.25515378,0,0,1
59,1,41076,0,14,3,8,22.32961933,0,0,1
58,1,1555,0,8,7,24,32.28787317,2,0,1
59,0,3714,0,11,6,25,39.22311748,1,0,1
58,1,6687,0,25,5,24,18.09439097,0,0,1
59,1,3130,0,18,5,34,38.2446885,2,0,1
59,1,10050,0,21,5,26,33.99652032,0,0,1
59,0,363,0,13,5,28,17.0673877,0,0,1
59,1,7259,0,54,6,29,30.67351536,1,0,1
58,2,4116,0,16,5,33,15.79919969,2,0,1
59,2,206,0,30,4,25,37.25914436,0,0,1
59,0,7810,0,21,5,27,38.71767342,0,0,1
59,1,1302,0,10,4,32,20.13754817,0,0,1
59,2,578,0,18,4,34,26.47961157,0,0,1
59,0,26391,0,29,4,20,31.1400268,0,0,1
58,2,22583,0,8,5,27,6.965558803,6,0,1
59,0,30433,0,30,5,24,7.850122471,0,0,1
59,0,2738,0,20,6,14,25.0599131,0,0,1
59,1,46942,0,24,6,18,21.83621734,0,0,1
59,2,8679,0,23,3,19,3.603260795,0,0,1
58,2,9137,0,40,6,27,20.81686328,0,0,1
59,1,12036,0,31,4,26,20.9547966,1,0,1
59,1,6498,0,10,7,23,37.43734515,0,0,1
59,1,3151,0,28,4,32,18.14267352,0,0,1
59,0,11774,0,8,3,23,20.24041376,0,0,1
59,0,5778,0,19,6,9,23.01499481,0,0,1
58,0,1107,0,9,5,17,36.82343968,0,0,1
58,0,1766,0,9,6,27,39.31510167,0,0,1
59,1,25545,0,18,5,32,25.08614573,0,0,1
58,1,28472,0,11,3,33,17.85006284,0,0,1
59,1,14414,0,28,6,34,35.47764842,1,0,1
58,0,3511,0,17,4,30,14.65384056,0,0,1
59,2,1604,0,24,7,29,37.64620694,0,0,1
59,1,6999,0,6,6,21,32.32399342,0,0,1
58,0,5110,0,22,5,31,24.45971237,0,0,1
59,1,24396,0,23,7,30,14.32207678,0,0,1
58,1,795,0,11,6,35,31.0124159,1,0,1
58,0,3389,0,12,5,28,33.7708818,0,0,1
59,0,8525,0,7,6,27,34.65344961,1,0,1
58,2,2540,0,7,7,30,27.61761613,0,0,1
59,0,11663,0,16,5,17,35.86509881,0,1,1
58,0,2176,0,31,6,16,21.69282735,0,0,1
58,0,1978,0,10,3,26,33.93675051,0,0,1
58,0,2746,0,23,7,25,14.30374489,0,0,1
59,1,5893,0,45,4,17,13.3479711,0,0,1
59,0,23360,0,16,7,32,20.44505003,0,0,1
59,1,4165,0,5,5,30,34.83237682,0,0,1
59,0,2466,0,9,6,13,30.33737197,0,0,1
59,0,871,0,4,7,27,27.92512477,0,0,1
59,0,248,0,26,7,21,13.6508165,0,0,1
58,0,14566,0,4,3,23,20.24726949,0,0,1
59,0,7704,0,21,5,28,15.76995938,0,0,1
59,1,8293,0,30,6,25,18.27014509,1,0,1
58,0,4252,0,20,1,18,18.24977791,1,0,1
58,1,5609,0,17,4,9,30.76647248,0,0,1
59,1,7187,0,15,6,25,38.16932581,2,0,1
58,2,141,0,22,7,24,37.61035908,0,0,1
59,0,5008,0,20,7,31,29.29112631,1,0,1
59,0,17783,0,20,4,27,21.65855429,3,0,1
59,1,1401,0,22,6,32,6.282185594,0,0,1
59,1,4570,0,20,6,28,13.51389901,0,0,1
58,1,6744,0,11,6,28,25.15075103,0,0,1
59,1,1430,0,27,3,24,23.08605187,0,0,1
59,1,12705,0,18,7,34,33.01916568,0,0,1
59,1,1459,0,24,4,22,30.50248503,0,0,1
59,0,6475,0,9,5,26,34.43238908,0,0,1
58,2,2656,0,4,4,25,30.04123658,0,0,1
59,1,16158,1,22,7,29,28.84416289,1,0,1
58,0,1353,0,13,2,22,27.17610892,0,0,1
59,1,6107,0,10,4,21,21.42895351,1,0,1
58,0,4749,0,19,7,29,29.51902863,0,0,1
58,2,12877,0,16,6,7,11.28020036,0,0,1
59,0,8739,0,9,4,33,19.84610097,7,0,1
59,0,10620,0,14,5,35,36.55830555,0,0,1
59,0,4764,1,26,5,29,22.54674675,0,0,1
59,0,7011,0,19,6,29,32.37390349,0,0,1
59,0,3423,0,13,7,30,34.34461127,0,0,1
59,0,2224,2,12,6,9,19.86702012,0,0,1
59,0,3774,0,27,7,25,24.68828699,0,0,1
58,0,25773,0,24,5,24,35.73602192,0,0,1
59,2,11897,0,22,7,27,17.87571307,0,0,1
59,0,19108,0,20,5,28,20.48317458,0,0,1
59,0,4708,0,25,7,29,20.5699713,0,0,1
59,2,17577,0,14,7,30,16.98292406,0,0,1
58,1,3182,0,37,6,18,18.19627077,0,0,1
59,0,3213,0,33,7,21,10.15053573,0,0,1
59,1,798,0,7,4,32,13.9277736,0,0,1
58,0,6543,0,34,2,3,38.78739775,0,0,1
59,0,3687,0,5,6,24,10.4645705,0,0,1
58,2,6986,0,4,7,7,16.37940534,0,0,1
58,1,48355,0,14,6,31,9.271206674,0,0,1
59,0,6784,0,27,7,23,37.1664502,0,0,1
58,1,7404,0,15,6,24,11.82411005,0,0,1
59,0,3535,0,7,5,23,17.27069554,0,0,1
59,1,8436,0,28,6,17,35.55265766,1,0,1
59,1,4007,0,15,3,22,8.936275399,0,0,1
59,1,7959,1,6,5,27,14.91263662,3,0,1
59,0,1360,0,23,4,12,31.98269287,1,0,1
58,1,320,1,25,6,16,16.74968347,0,0,1
59,0,26492,0,17,3,14,27.17045889,1,0,1
59,0,3673,0,17,5,25,37.04878974,0,0,1
59,0,187,0,8,4,29,27.70491495,0,0,1
59,1,2708,0,16,5,7,12.7357674,0,0,1
58,0,2936,0,19,6,23,16.27221527,0,0,1
58,0,11717,0,9,5,23,33.66152028,0,0,1
58,1,8604,0,11,5,17,22.63344331,0,0,1
59,1,10639,0,21,5,23,30.53803046,0,0,1
59,0,9005,0,19,2,25,8.66341005,1,0,1
59,0,5357,0,17,3,17,13.60248069,0,0,1
36,1,11682,1,24,5,24,19.99747139,0,0,1
58,0,8580,0,16,2,33,14.77117038,1,0,1
58,1,4002,0,16,3,32,28.37917431,0,0,1
59,1,9860,0,18,7,29,32.02941287,0,0,1
59,1,6612,0,12,5,27,38.07879472,0,0,1
59,0,7202,0,20,6,28,19.66514163,1,0,1
58,1,2099,0,13,6,26,13.46848247,2,0,1
59,1,20676,0,17,4,15,22.97205694,2,0,1
59,0,67682,0,7,3,9,11.8005964,0,0,1
59,1,7444,0,8,5,31,24.25069575,0,0,1
59,0,3019,0,6,5,18,27.77093834,0,0,1
58,1,10755,0,17,7,9,9.658970662,0,0,1
59,1,989,0,12,3,29,20.15375605,0,0,1
59,0,5210,0,16,5,34,13.39973604,0,0,1
59,0,19727,0,31,3,15,20.76682187,0,0,1
59,0,20524,2,31,3,10,6.382525321,5,0,1
59,0,1758,0,14,5,32,29.23582371,0,0,1
59,0,2109,2,4,6,28,31.20805225,0,0,1
59,0,21470,0,12,4,31,35.16508502,0,0,1
59,0,453,0,8,5,28,36.87747866,0,0,1
36,0,15200,0,15,7,24,11.13646503,0,0,1
59,2,2279,0,10,6,26,35.3420833,0,0,1
59,2,3873,0,30,4,26,27.86485277,1,0,1
59,1,30328,0,10,7,25,31.39512177,2,0,1
59,0,6707,0,23,4,24,28.82424055,0,0,1
58,0,6298,0,23,6,29,26.64043261,0,0,1
58,0,11697,0,24,2,27,11.99821251,0,0,1
59,0,2312,0,24,3,25,27.02200232,0,0,1
58,0,2704,0,17,4,26,25.38843128,0,0,1
59,0,6549,0,27,5,31,17.0810002,1,0,1
59,1,6730,0,23,4,16,21.55963455,1,0,1
58,1,5349,0,30,4,25,37.23465522,0,0,1
58,1,15913,0,22,5,15,16.02183208,0,0,1
59,2,2317,0,49,7,28,33.29072775,1,0,1
59,1,2550,0,23,5,22,25.9860602,0,0,1
59,1,9185,0,15,6,16,38.85942663,0,0,1
58,1,14,0,14,5,14,10.46324593,0,0,1
59,0,5587,1,4,7,22,36.77722757,0,0,1
58,1,3207,1,6,7,15,28.13040962,0,0,1
59,0,24670,1,22,7,25,28.4778708,0,0,1
58,2,9871,0,16,4,25,30.76203592,0,0,1
59,1,6680,0,8,6,22,12.36625376,0,0,1
59,0,9308,2,19,7,24,19.59048695,0,1,1
59,1,11268,1,18,6,30,30.64518654,0,0,1
59,0,8636,1,16,5,32,35.33451968,0,0,1
59,1,2287,0,12,5,29,13.24389319,0,0,1
58,0,5729,0,23,6,33,36.47214217,0,0,1
59,1,1475,0,29,5,2,19.42793682,0,0,1
59,1,1070,1,13,6,32,34.597016,0,0,1
59,0,3278,0,25,3,21,13.57325094,0,0,1
59,1,2694,0,37,6,16,12.619371,0,0,1
59,1,12946,0,14,6,30,17.34930522,0,0,1
59,0,5510,0,41,4,24,31.55760232,0,0,1
59,0,4719,0,28,5,25,28.30490269,0,0,1
58,0,4980,2,26,4,24,37.22280478,0,0,1
58,0,26919,0,34,4,33,11.72494027,0,0,1
59,1,42933,0,15,7,33,14.71274248,1,0,1
59,0,4626,0,21,5,23,32.31596615,0,0,1
59,0,201,1,18,6,11,14.57657934,0,0,1
59,0,7009,0,32,5,27,9.337795055,1,0,1
58,0,1238,0,11,6,20,19.84946773,2,0,1
58,2,3001,0,33,5,34,16.73623595,0,0,1
59,2,4121,0,21,6,13,33.32897785,3,0,1
59,0,31014,0,26,5,31,38.23015216,0,0,1
58,1,3884,0,19,4,26,22.8438472,0,0,1
58,1,483,0,35,1,16,28.75166951,0,0,1
59,1,2480,1,21,4,21,6.103526751,0,0,1
59,0,66302,1,18,3,24,29.02893523,0,0,1
59,0,17422,0,23,4,34,13.90942794,0,1,1
58,1,1183,1,9,4,12,36.01515593,0,0,1
59,1,5560,0,28,5,33,15.61597406,0,0,1
58,1,632,0,21,5,25,33.26103047,0,0,1
59,2,8516,0,7,3,21,12.23686552,0,0,1
58,1,3463,0,6,5,27,21.69339642,0,0,1
59,1,3442,0,30,7,30,17.96320259,0,0,1
59,1,17620,0,22,6,22,26.83506579,0,0,1
59,1,15439,0,11,5,4,33.94622514,0,0,1
59,0,8802,0,12,6,26,37.6861155,0,0,1
59,1,535,0,4,5,14,24.2599396,1,0,1
59,2,8622,0,16,6,35,30.75511842,0,0,1
58,1,2723,0,21,6,9,22.24645764,0,0,1
59,0,2196,0,26,4,20,22.96283731,0,0,1
58,0,4454,0,11,6,14,37.11037059,1,0,1
59,0,2693,0,34,5,35,31.52244524,0,0,1
59,1,7946,0,4,6,3,20.46850601,0,0,1
59,0,3878,2,11,4,26,17.07258158,1,0,1
58,1,12113,0,26,6,31,18.13820104,0,0,1
59,1,9765,0,22,5,17,8.783365677,0,0,1
59,2,1287,0,6,5,27,13.52306322,0,0,1
59,0,9726,0,25,5,27,33.87398327,0,0,1
59,0,4673,1,20,5,29,33.05453742,0,0,1
58,1,2974,1,16,7,22,11.83041318,0,0,1
58,1,7089,0,22,6,31,14.09196621,0,0,1
58,0,2532,0,50,5,21,20.33545494,0,0,1
58,2,2358,0,7,6,6,18.73870772,1,0,1
59,1,3449,0,18,6,33,39.52545787,2,0,1
59,1,7832,0,25,3,16,28.49951003,0,0,1
58,1,3054,0,9,5,25,27.08186221,2,0,1
58,1,13,1,15,6,33,28.75505279,0,0,1
59,1,2751,0,26,7,32,31.16727621,0,0,1
59,1,2595,0,42,5,29,13.05260293,0,0,1
59,1,29687,1,25,6,28,36.11703384,1,0,1
59,0,25931,0,24,5,27,17.48553368,0,0,1
58,2,2626,0,4,6,11,19.02481046,0,0,1
59,0,562,0,29,5,32,38.82802181,1,0,1
59,0,12446,0,13,5,25,24.7888643,7,0,1
58,0,15840,0,22,6,13,12.12236207,0,0,1
36,2,2658,0,5,7,9,36.23307185,0,0,1
59,0,1870,1,28,1,31,24.84583772,1,0,1
58,1,7500,0,15,6,23,35.4343194,0,0,1
58,2,1415,0,24,7,20,32.29902744,0,0,1
59,2,6340,2,18,2,13,30.84354165,0,0,1
58,0,9118,0,17,5,31,31.65247928,1,0,1
58,2,6404,0,14,4,3,35.63721103,0,0,1
59,2,3044,0,9,6,32,34.37090253,0,0,1
59,0,312,0,22,7,16,34.08014355,0,0,1
59,2,3140,0,20,5,21,38.40942032,0,0,1
58,1,902,0,17,6,26,25.01334089,0,0,1
59,1,15708,0,29,3,29,28.71813067,1,0,1
59,1,1446,1,11,1,9,32.05646117,0,0,1
58,0,25473,0,28,5,16,25.05171674,0,0,1
59,1,399,0,19,4,35,11.24153193,0,0,1
59,0,6621,0,37,7,32,14.98374835,0,0,1
59,2,4880,0,29,5,29,33.84063314,0,0,1
58,0,130,0,9,5,18,38.98525065,0,0,1
59,1,4369,0,17,6,31,15.33453747,1,0,1
58,0,82,1,17,6,27,19.40554193,0,0,1
58,1,7122,0,13,7,30,11.25217315,0,0,1
58,0,2686,0,18,4,35,6.979750896,1,0,1
59,1,20651,0,8,6,27,13.94097761,3,0,1
58,1,10796,0,20,5,31,16.61353255,0,0,1
59,1,40964,0,13,6,30,15.68674915,0,0,1
58,1,561,0,21,5,10,29.24745179,0,0,1
59,1,521,0,25,2,28,18.15705672,0,0,1
59,1,10529,0,19,6,26,26.51383697,0,0,1
59,0,9588,0,19,4,30,38.47185478,0,0,1
59,1,22702,0,24,3,28,28.11655535,0,0,1
59,0,7531,0,28,7,29,34.24841689,0,0,1
59,1,3926,0,12,6,30,16.77005608,0,0,1
59,1,26588,2,7,1,13,12.25967073,1,0,1
59,1,2450,2,7,5,24,37.33115318,1,0,1
59,1,32633,3,5,3,18,19.35208931,0,0,1
59,1,4989,0,17,6,30,35.17714996,0,0,1
59,2,112,0,22,7,20,38.55745111,0,0,1
59,1,6716,0,6,5,19,35.64415562,1,0,1
58,2,234,0,19,6,19,34.96182075,0,0,1
59,0,16277,0,22,5,24,35.20953843,0,0,1
59,0,8792,1,13,5,30,24.45157318,0,0,1
59,1,12213,0,28,7,24,25.97074358,0,0,1
59,2,10368,1,6,1,28,14.48015529,0,0,1
59,0,10201,0,43,6,29,31.56131637,0,0,1
59,0,3283,0,31,5,24,22.21313048,1,0,1
59,0,1451,0,10,7,34,17.69369964,2,0,1
59,1,5751,0,19,4,12,18.67110834,0,0,1
59,1,2232,0,7,5,15,33.91751401,0,0,1
59,1,28581,0,24,5,30,34.89029473,0,0,1
59,1,28008,0,20,4,29,27.84126639,2,0,1
59,1,1345,0,22,4,33,29.83200207,1,0,1
59,1,3992,0,28,7,29,23.19317074,0,0,1
59,1,13607,0,29,6,12,26.06826223,0,0,1
59,1,11716,0,21,5,27,29.22249855,0,0,1
36,0,10453,2,16,6,12,11.66844067,0,0,1
59,1,6143,0,28,7,34,18.51652503,0,0,1
58,0,13703,0,5,5,30,27.43155831,0,0,1
59,1,16826,0,36,5,18,37.78687569,0,0,1
59,1,9082,1,16,5,29,34.63807881,1,0,1
59,0,3629,0,8,5,31,23.28315773,3,0,1
58,2,4774,0,28,5,21,20.30129358,0,0,1
59,1,4503,0,17,5,31,21.85222245,0,0,1
59,0,8076,0,23,2,17,34.18214399,0,0,1
58,0,19826,0,19,5,29,8.328450181,0,0,1
59,1,4045,0,6,5,31,6.486719923,0,0,1
58,0,11654,1,18,7,22,15.86145028,0,0,1
59,1,9030,0,28,7,13,13.48357441,1,0,1
36,0,2550,0,13,7,24,13.35533857,0,0,1
58,1,2994,0,38,3,10,16.90052249,0,0,1
59,1,11641,0,37,5,9,34.7718882,0,0,1
59,2,4644,0,21,7,27,17.02840199,0,0,1
59,0,341,0,30,5,31,10.28560679,0,0,1
58,1,11288,1,14,3,29,16.52670096,0,0,1
59,1,326,0,13,7,31,29.64324451,0,0,1
59,1,11734,0,26,3,1,15.01239824,0,0,1
58,2,6895,0,27,7,23,34.20066419,0,0,1
59,1,6157,0,16,6,26,9.094773964,1,0,1
59,1,8028,0,8,3,12,35.46303661,0,0,1
59,1,7375,0,16,6,26,23.58696894,0,0,1
59,0,7400,0,17,6,17,36.03899914,0,0,1
58,2,2606,0,19,5,29,11.61107577,0,0,1
59,1,11663,0,12,3,25,15.97236565,0,0,1
59,1,13160,0,27,6,23,30.60362164,0,0,1
58,1,3127,0,24,7,32,24.87285972,1,0,1
59,1,16239,0,34,5,30,36.16415496,0,0,1
59,0,14239,0,4,5,35,16.74596852,3,0,1
59,0,2857,0,11,6,28,20.29176218,0,0,1
